priority_stratum,id,property_id,property_name,site_name,unit_type,state,unit_weight,rate_avg_retail_daily_rate,unit_hot_tub_current,property_hot_tub_current,unit_hot_tub_or_sauna_current,url,ota_url_hipcamp,ota_url_airbnb,discovery_source
P0-other-blank,9637,ed6a3cb7-cf9f-4e17-9c96-11b662c7410e,Oklahoma Glamping Company,Bell Tent,Bell Tent,OK,1,151.25,,,,http://www.okglampingco.com/,,,Sage
P0-other-blank,9638,38d98a3e-235e-483e-a043-c1e76f0a8627,Turner Falls Park,Covered Wagon,Covered Wagon,OK,1,123.75,,,,http://www.turnerfallspark.com/,,,Sage
P0-other-blank,9639,77b660f6-c1c6-4b19-af0b-80637bbc1bc5,Blue River Bells,Bell Tent,Bell Tent,OK,1,152.5,,,,https://www.blueriverbells.com/,,,Sage
P0-other-blank,9643,087f2a1d-f0f9-4e8b-8e44-a54029df1d97,Tiger Safari Zoological Park,Treehouse,Treehouse,OK,1,250,,,,https://www.tigersafari.us/,,,Sage
P0-other-blank,9645,3f8fb0d0-a949-401e-8b08-096e6f1a1a17,Shash Dine' EcoRetreat,Bell Tent,Bell Tent,AZ,1,280,,,,https://www.shashdine.com/,,,Sage
P0-other-blank,9646,3f8fb0d0-a949-401e-8b08-096e6f1a1a17,Shash Dine' EcoRetreat,Sheepherder Wagon,Covered Wagon,AZ,1,250,,,,https://www.shashdine.com/,,,Sage
P0-other-blank,9647,3f8fb0d0-a949-401e-8b08-096e6f1a1a17,Shash Dine' EcoRetreat,Navajo Hogan,Other Glamping Unit,AZ,1,250,,,,https://www.shashdine.com/,,,Sage
P0-other-blank,9648,31e7afdb-036c-4208-907e-74d1436d16c9,Clear Sky Resorts - Grand Canyon,Sky Dome,Dome,AZ,1,293.75,,,,https://www.clearskyresorts.com/,,,Sage
P0-other-blank,9651,cd9e1798-5e4e-451a-b714-12aa99a71e36,Arizona Nordic Village,Yurt,Yurt,AZ,1,126.25,,,,https://www.arizonanordicvillage.com/,,,Sage
P0-other-blank,9656,1dfa7912-77f8-4edb-b679-b4fe64b89e73,Nomad Landing,Teepee,Tipi,NM,1,150,,,,https://nomad-landing.com/,,,Sage
P0-other-blank,9657,1dfa7912-77f8-4edb-b679-b4fe64b89e73,Nomad Landing,Yurt,Yurt,NM,1,150,,,,https://nomad-landing.com/,,,Sage
P0-other-blank,9662,18e7aedf-823f-4426-bcf2-aff83342cfef,El Mistico Ranch,Geodesic Dome,Dome,NM,1,180,,,,https://elmisticoranch.com/,,,Sage
P0-other-blank,9663,18e7aedf-823f-4426-bcf2-aff83342cfef,El Mistico Ranch,Airstream,Vintage Trailer,NM,1,150,,,,https://elmisticoranch.com/,,,Sage
P0-other-blank,9664,18e7aedf-823f-4426-bcf2-aff83342cfef,El Mistico Ranch,Treehouse,Treehouse,NM,1,250,,,,https://elmisticoranch.com/,,,Sage
P0-other-blank,9666,d7f6275f-92af-423f-9701-a5ee364f2bba,ReTreet Resort,Treehouse,Treehouse,AL,1,251.25,,,,https://retreetresort.com/,,,Sage
P0-other-blank,9684,8de439c9-a48f-499b-ac2f-0a4ac24d222a,Lynnhurst Family Resort,Yurt,Yurt,KY,1,150,,,,http://www.lynnhurstfamilyresort.com/,,,Sage
P0-other-blank,9687,2c924fa1-de6a-4319-a377-7870e451df57,HomeGrown HideAways,Yurt,Yurt,KY,1,122.5,,,,http://www.homegrownhideaways.org/,,,Sage
P0-other-blank,9688,2c924fa1-de6a-4319-a377-7870e451df57,HomeGrown HideAways,Teepee,Tipi,KY,1,128.75,,,,http://www.homegrownhideaways.org/,,,Sage
P0-other-blank,9689,2c924fa1-de6a-4319-a377-7870e451df57,HomeGrown HideAways,Treehouse,Treehouse,KY,1,152.5,,,,http://www.homegrownhideaways.org/,,,Sage
P0-other-blank,9691,baef34c0-9652-4906-b7fe-277b94ecc2c2,The Canopy Crew,Treehouse,Treehouse,KY,1,252.5,,,,https://www.thecanopycrew.com/,,,Sage
P0-other-blank,9692,baef34c0-9652-4906-b7fe-277b94ecc2c2,The Canopy Crew,Geodesic Dome,Dome,KY,1,250,,,,https://www.thecanopycrew.com/,,,Sage
P0-other-blank,9699,3cfe74b2-13c2-40dd-99fe-60c46778d93f,Black Sheep Flower Farm,Bell Tent,Bell Tent,IL,1,150,,,,https://www.blacksheepflowerfarm.com/,,,Sage
P0-other-blank,9703,97e131c6-116f-48fd-abd1-219a2718c593,The Haven at Hawi Nani Ranch,Bell Tent,Bell Tent,HI,1,150,,,,https://www.thehavenathawinaniranch.com/,,,Sage
P0-other-blank,9704,885f6896-7ff3-4ea0-8a82-2edbe7418a5f,The Point at Haleiwa,Airstream,Vintage Trailer,HI,1,250,,,,https://pointathaleiwa.com/glamping/,,,Sage
P0-other-blank,9707,8d0a10a0-34ee-4044-9dda-23700cce8ef5,The Sunset Yurt,Yurt,Yurt,HI,1,250,,,,http://www.sunsetranchhawaii.com/,,,Sage
P0-other-blank,9729,edf1bd91-4689-474a-a5db-ca69f041a2ad,Hotel Caravana,Airstream,Vintage Trailer,NY,1,225,,,,http://www.playeatdrink.com/,,,Sage
P0-other-blank,9732,b7334799-a250-4250-82a0-a2985f37192d,The Outlier Inn,Geodesic Dome,Dome,NY,1,359.5,,,,https://www.outlierinn.com/,,,Sage
P0-other-blank,9733,b7334799-a250-4250-82a0-a2985f37192d,The Outlier Inn,Tiny Home,Tiny Home,NY,1,147.5,,,,https://www.outlierinn.com/,,,Sage
P0-other-blank,9734,97008ea0-6d5e-4221-848b-f0dbcec41058,Boheme Retreats,Vintage Trailer,Vintage Trailer,NY,1,168.75,,,,https://www.bohemeretreats.com/,,,Sage
P0-other-blank,9739,74949d28-3c5e-4c78-80f4-c70b4b5689ff,Tops'l Farm,A-Frame Cabin,A-Frame,ME,1,211.25,,,,http://www.topslfarm.com/,,,Sage
P0-other-blank,9740,74949d28-3c5e-4c78-80f4-c70b4b5689ff,Tops'l Farm,Yurt,Yurt,ME,1,211.25,,,,http://www.topslfarm.com/,,,Sage
P0-other-blank,9741,a9e28d07-034a-4fb7-acca-6bf1e2361097,Glamping Downeast,Airstream,Vintage Trailer,ME,1,210,,,,https://glampingdowneast.com/,,,Sage
P0-other-blank,9746,67ee475d-5930-40de-898a-e3863d41c4e0,Point Sebago Resort,Tiny Home,Tiny Home,ME,1,200,,,,https://cove.info/PointSebagoResortGMB,,,Sage
P0-other-blank,9750,baf64c8e-94e4-4ac6-86ad-fa1e52e693d5,Alpine Garden Camping Village & Winery,Treehouse,Treehouse,NH,1,243.75,,,,https://www.alpinegardenglamping.com/,,,Sage
P0-other-blank,9752,88ae7c48-03d5-4296-9134-c6226da29598,Streeter Mountain Farm,Tiny Home,Tiny Home,NH,1,155,,,,https://streetermountainfarm.com/,,,Sage
P0-other-blank,9753,88ae7c48-03d5-4296-9134-c6226da29598,Streeter Mountain Farm,Skoolie,Vintage Trailer,NH,1,155,,,,https://streetermountainfarm.com/,,,Sage
P0-other-blank,9759,0f073e76-9139-45e4-bf0b-0713c0a89187,Nature Nook Retreats,A-Frame Cabin,A-Frame,SC,1,178.75,,,,https://www.wyldstaygreenvillesc.com/,,,Sage
P0-other-blank,9777,7d10646a-705b-4c8e-9859-b9feca370209,Cedar Ridge Ranch,Yurt,Yurt,CO,1,315.75,,,No,https://www.cedarridgeranch.com/,,,Sage
P0-other-blank,9789,b5bd4969-bddb-48ae-91cd-91c3f78d0756,Hawley Farm Glamping,Big Bear,Yurt,MO,1,165,,,No,https://www.hawleyfarmglamping.com,,,Sage
P0-other-blank,9790,342085ae-9f64-4b56-9edb-b1b52d780ffa,Dupont Yurts,Ridgeline,Yurt,NC,1,233.5,,,No,https://www.dupontyurts.com/,,,Sage
P0-other-blank,9791,342085ae-9f64-4b56-9edb-b1b52d780ffa,Dupont Yurts,Bridal Veil,Yurt,NC,1,230,,,No,https://www.dupontyurts.com/,,,Sage
P0-other-blank,9792,342085ae-9f64-4b56-9edb-b1b52d780ffa,Dupont Yurts,Buckhorn,Yurt,NC,1,207.5,,,No,https://www.dupontyurts.com/,,,Sage
P0-other-blank,9793,342085ae-9f64-4b56-9edb-b1b52d780ffa,Dupont Yurts,Cascade,Yurt,NC,1,202.5,,,No,https://www.dupontyurts.com/,,,Sage
P0-other-blank,9795,bf108d78-9b83-4235-9ad7-d7e99dc68caa,Hidden Flower Tiny Farm,Yurt,Yurt,NC,1,190,,,No,https://www.hiddenflowertinyfarm.com,,,Sage
P0-other-blank,9808,416cccea-0d9b-46dd-ac14-5ecd5987ab73,Loomis Lair,Yurt,Yurt,NY,1,168,,,No,https://loomislair.com/index.html,,,Sage
P0-other-blank,9818,c0f80c53-cb26-4f40-8ee9-9485b72a83bf,Cathys Dream Glamping,Yurt,Yurt,TX,1,185,,,,http://www.dreamglamping.com/,,,Sage
P0-other-blank,9832,57202682-9390-450e-a6f8-4f0c013e83d5,Boulder Mountain Guest Ranch,Colorado Yurt,Yurt,UT,1,200,,,No,https://bouldermountainguestranch.com,,,Sage
P0-other-blank,9841,e469b772-121b-462a-9e97-ac02171816a8,French Creek at Bush Creek Ranch,Yurt,Yurt,WY,1,1500,,,No,https://www.brushcreekranch.com/frenchcreek,,,Sage
P0-other-blank,9845,89838adb-89bd-4d5b-b62d-ec7ff0391861,AutoCamp Russian River,Happier Camper,Vintage Trailer,CA,1,200.38,,,No,https://autocamp.com/russian-river/,,,Sage
P0-other-blank,9858,b7334799-a250-4250-82a0-a2985f37192d,The Outlier Inn,Vintage Trailer,Vintage Trailer,NY,1,344,,,,https://www.outlierinn.com/,,,Sage
P0-other-blank,9859,6de72182-4fe8-4678-a9f4-601e678f084d,Copperhead Retreat,Wolfpup Trailer,Vintage Trailer,PA,1,152.5,,,No,https://copperheadretreat.com,,,Sage
P0-other-blank,9861,8a892d66-34a5-40af-9487-c40ede65502a,Saluda Outdoor Center,Sassafras Container Tiny Home,Vintage Trailer,SC,1,150.67,,,No,https://www.saludaoutdoorcenter.com/lodging,,,Sage
P0-other-blank,9866,17f8dcfc-873f-44f8-9288-9ffeee764ae5,Treebones Resort,Treehouse,Treehouse,CA,1,425,,,No,https://www.treebonesresort.com/,,,Sage
P0-other-blank,9867,8f833666-eec4-4cee-af22-05e8cb1f2bd8,Coldwater Gardens,Treehouse,Treehouse,FL,1,240,,,No,https://coldwatergardens.com/,,,Sage
P0-other-blank,9871,58659cee-2d0a-4880-8ecf-06e064c52507,Pickwick Adventures,Harlee's Treehouse,Treehouse,MS,1,155,,,No,https://www.pickwickadventures.com,,,Sage
P0-other-blank,9877,6853739f-3222-4f71-a91e-addd936ec5c1,New Mexico Tipis and Treehouse,Casa Montana Treehouse,Treehouse,NM,1,233.5,,,No,https://www.newmexicotipis.com/,,,Sage
P0-other-blank,9914,4338de66-62c4-401c-b917-b3be49563272,Tipi Village Retreat,8 Person Tipi,Tipi,OR,1,218.75,,,No,http://tipivillageretreat.com/,,,Sage
P0-other-blank,9916,6de72182-4fe8-4678-a9f4-601e678f084d,Copperhead Retreat,Big Tipi,Tipi,PA,1,140,,,No,https://copperheadretreat.com,,,Sage
P0-other-blank,9917,6de72182-4fe8-4678-a9f4-601e678f084d,Copperhead Retreat,Tipi Two,Tipi,PA,1,120,,,No,https://copperheadretreat.com,,,Sage
P0-other-blank,9940,89838adb-89bd-4d5b-b62d-ec7ff0391861,AutoCamp Russian River,Premium Suite Accessible,Tiny Home,CA,1,370,,,No,https://autocamp.com/russian-river/,,,Sage
P0-other-blank,9941,1f5383a3-36ea-4832-a5d3-a371288e2dd3,Postcard Cabins Big Bear,Forest View 2 Beds (Cabin),Tiny Home,CA,1,350,,,,https://postcardcabins.com/los-angeles/,,,Sage
P0-other-blank,9942,1f5383a3-36ea-4832-a5d3-a371288e2dd3,Postcard Cabins Big Bear,Forest View 1 Bed (Cabin),Tiny Home,CA,1,314.5,,,No,https://postcardcabins.com/los-angeles/,,,Sage
P0-other-blank,9952,8f833666-eec4-4cee-af22-05e8cb1f2bd8,Coldwater Gardens,Cabana,Tiny Home,FL,1,190,,,No,https://coldwatergardens.com/,,,Sage
P0-other-blank,9953,8f833666-eec4-4cee-af22-05e8cb1f2bd8,Coldwater Gardens,Tiny House,Tiny Home,FL,1,185,,,No,https://coldwatergardens.com/,,,Sage
P0-other-blank,9961,cfa7617a-b0eb-4ee4-9981-9ec8b9a15d27,Kentucky Lake Glamping,Gull House,Tiny Home,KY,1,239.5,,,No,https://www.kentuckylakeglamping.com/,,,Sage; web_research_sauna_2026_05_27
P0-other-blank,9962,cfa7617a-b0eb-4ee4-9981-9ec8b9a15d27,Kentucky Lake Glamping,Lakeway Loft,Tiny Home,KY,1,207.5,,,No,https://www.kentuckylakeglamping.com/,,,Sage; web_research_sauna_2026_05_27
P0-other-blank,9981,b5bd4969-bddb-48ae-91cd-91c3f78d0756,Hawley Farm Glamping,Hillside,Tiny Home,MO,1,165,,,No,https://www.hawleyfarmglamping.com,,,Sage
P0-other-blank,9984,e52ed16f-1bfb-4290-a311-c41b5fceffdb,Tobacco River Ranch Glamping,A-Frame,Tiny Home,MT,1,106.83,,,No,https://tobaccoriverranch.com/,,,Sage
P0-other-blank,9993,bf108d78-9b83-4235-9ad7-d7e99dc68caa,Hidden Flower Tiny Farm,Tiny Red Home,Tiny Home,NC,1,190,,,No,https://www.hiddenflowertinyfarm.com,,,Sage
P0-other-blank,9994,bf108d78-9b83-4235-9ad7-d7e99dc68caa,Hidden Flower Tiny Farm,Tiny Home Green Home,Tiny Home,NC,1,190,,,No,https://www.hiddenflowertinyfarm.com,,,Sage
P0-other-blank,9995,bf108d78-9b83-4235-9ad7-d7e99dc68caa,Hidden Flower Tiny Farm,Tiny Blue Home,Tiny Home,NC,1,176,,,No,https://www.hiddenflowertinyfarm.com,,,Sage
P0-other-blank,10027,353ef70b-105b-4f09-a899-704f6513c892,Treetopia Campground,Tiny House,Tiny Home,NY,1,355,,,No,https://www.treetopiacampground.com/,,,Sage
P0-other-blank,10028,353ef70b-105b-4f09-a899-704f6513c892,Treetopia Campground,A-Frame Cabin,Tiny Home,NY,1,270,,,No,https://www.treetopiacampground.com/,,,Sage
P0-other-blank,10042,8a892d66-34a5-40af-9487-c40ede65502a,Saluda Outdoor Center,The Daffodil River Pod,Tiny Home,SC,1,57.67,,,No,https://www.saludaoutdoorcenter.com/lodging,,,Sage
P0-other-blank,10063,6b27b3a7-2b52-4d30-a91c-a6eba46eff00,Khushatta Hills Ranch,Aunt B,Tiny Home,TX,1,150,,,No,https://khushattahillsranch.com/,,,Sage
P0-other-blank,10070,03f71ff5-8024-490c-b591-568be27c3e1d,Wahwahtaysee Resort,Cabin,Tiny Home,TX,1,322.5,,,,http://www.wahwahtayseeresort.com/,,,Sage
P0-other-blank,10315,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Cottages,Cottage,FL,1,611.5,,,No,https://resort.to/wrrrr?y_source=1_OTc1MjIxNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,Sage
P0-other-blank,10320,454bc60b-b4fd-40a5-878b-8778908678e1,Five Meadows Farms by Your Glamping Adventure,Cedar Ridge Tree Tent,Tree Tent,TN,1,150,,,,https://yourglampingadventure.com/,,,Sage
P0-other-blank,10321,454bc60b-b4fd-40a5-878b-8778908678e1,Five Meadows Farms by Your Glamping Adventure,Fern Gully Tree Tent,Tree Tent,TN,1,152.5,,,,https://yourglampingadventure.com/,,,Sage
P0-other-blank,10322,454bc60b-b4fd-40a5-878b-8778908678e1,Five Meadows Farms by Your Glamping Adventure,Snuggle Buggle Tree Tent,Tree Tent,TN,1,150,,,,https://yourglampingadventure.com/,,,Sage
P0-other-blank,10337,1f6f4e92-f05f-492e-9fec-95242f4fa76e,Scruffy Buffalo,Geodesic Domes,Dome,ID,1,180,,,,https://www.scruffybuffaloranch.com/,,,Sage
P0-other-blank,10350,b7334799-a250-4250-82a0-a2985f37192d,The Outlier Inn,Geodisic Dome 2,Dome,NY,1,594,,,No,https://www.outlierinn.com/,,,Sage
P0-other-blank,10366,dd10bd1a-9dc0-4fe4-b0f1-5d7cbfa78b64,Domance Glamping,Nestscape,Dome,TX,1,225,,,,http://www.domanceglamping.com/,,,Sage
P0-other-blank,10385,144e34c5-ba80-4c27-aaea-dbbd191b4494,Fredrock,Tipsy Gypsy,Covered Wagon,MO,1,139,,,No,https://www.fredrock.us/,,,Sage
P0-other-blank,10389,1f2ece7a-e082-42bb-8fd8-986a8149f39a,Hilltop Resorts and Campground,Wagon,Covered Wagon,OH,1,131.25,,,No,https://www.hilltopresorts.com,,,Sage
P0-other-blank,10582,3228cc0f-e0e4-407d-bc87-44b5ba357511,Sundance Ranch KC,Dreamcatcher Tipi Glampsite,Bell Tent,MO,1,210,,,,https://www.sundancekc.com,,,Sage
P0-other-blank,10584,58659cee-2d0a-4880-8ecf-06e064c52507,Pickwick Adventures,Tent Group,Bell Tent,MS,1,192.67,,,No,https://www.pickwickadventures.com,,,Sage
P0-other-blank,10604,0d143092-7a34-4df4-8d9d-2d97527ce670,Good Natured Glamping,Stargazer Tent,Bell Tent,NY,1,160,,,,https://www.goodnaturedglamping.com/,,,Sage
P0-other-blank,10607,da411016-eb8d-438d-b1db-59c6f6dffa90,City Lights Glamping,Glamping Tent / Lounge Tent,Bell Tent,OR,1,165,,,,http://citylightsglamping.com/,,,Sage
P0-other-blank,10644,bb8cc55d-e650-46e9-8927-02f6c41ea09f,Moose Creek Ranch,Creekside Airstream,Airstream,ID,1,519,,,No,https://www.moosecreekranch.com/,,,Sage
P0-other-blank,10645,cfa7617a-b0eb-4ee4-9981-9ec8b9a15d27,Kentucky Lake Glamping,Regency Airstream,Airstream,KY,1,172,,,No,https://www.kentuckylakeglamping.com/,,,Sage; web_research_sauna_2026_05_27
P0-other-blank,10657,c0f80c53-cb26-4f40-8ee9-9485b72a83bf,Cathys Dream Glamping,Moonbeam Airstream,Airstream,TX,1,239.38,,,,http://www.dreamglamping.com/,,,Sage
P0-other-blank,10665,ef2e3cfd-80d9-4958-b901-4e0ab1231635,Zion Ponderosa,,,UT,1,455.67,,Yes,No,https://www.zionponderosa.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,,Sage; web_research_hot_tub_2026_05_27
P0-other-blank,10671,39f3050c-c016-44d6-a6b5-f1dab675a648,Quaint Glamping,,Dome,NH,1,180,,,,https://www.quaintglamping.com/,,,Sage
P0-other-blank,10673,b9d265f9-2853-4a93-b24a-061e14b274d9,Black Hills Glamping,,,SD,1,165,,,,https://www.glampingblackhills.com/,,,Sage
P0-other-blank,10793,e4bfdf06-b255-411b-be22-2450d12824f4,Key Largo Kampground,,,,1,100,,,,https://keylargokampground.com/,,,Sage
P0-other-blank,10794,85c5b687-4623-48de-bd91-3e08a3cb44b7,Monument Glamping,,,,1,180,,No,,https://monumentglamping.com/,,,Sage; web_research_hot_tub_2026_05_28
P0-other-blank,10840,7c6d48ab-f90d-4aca-9c4c-6301e65ea381,The Green O,,,MT,1,2000,,No,,https://www.thegreeno.com/,,,Glamping.com; web_research_hot_tub_2026_05_28
P0-other-blank,10841,062455a0-63d5-4c83-b047-87df70420ee6,The Griffin Ranch,,,FL,1,150,,,,https://www.thegriffinranch.com/,,,Glamping.com
P0-other-blank,10842,838cd515-c12c-4111-9d41-1e0d28fafa95,Dunton Hot Springs,,,CO,1,1500,,Yes,,https://www.duntondestinations.com/hot-springs,,,Glamping.com; web_research_hot_tub_2026_05_28
P0-other-blank,10847,f8a24d87-aebc-4a05-83b4-5d7124519036,Blue Bear Mountain Camp,,,NC,1,150,,,,https://www.bluebearmountain.com/,,,Glamping.com
P0-other-blank,10857,38b37797-1ecc-4c2b-9b0e-b29986c6690c,Wylder Hope Valley,,,CA,1,253.75,,No,,https://www.desolationhotel.com/hope-valley,,,Field Mag; web_research_hot_tub_2026_05_28
P0-other-blank,10859,3e48ad3e-072a-4c0e-b354-5e67d1ce71ed,Huttopia Berkshires,,,MA,1,160,,,,https://canada-usa.huttopia.com/en/site/berkshires/,,,Huttopia
P0-other-blank,10861,f8f8501e-858a-4d89-946b-995afa5348ac,Catalina Island Camp,,,CA,1,250,,,,https://catalinaislandcamps.com/,,,LA Times
P0-other-blank,10867,74e34101-0071-497c-b004-e96880a609b5,KitFox,,Luxury Tent,NM,1,250,,,,https://www.kitfoxsantafe.com,,,Google Search
P0-other-blank,10869,e3778afd-4189-442e-98fd-49d2732b0318,Moose Meadow Lodge,,Treehouse,VT,1,276.25,,,Yes,http://www.moosemeadowlodge.net,,,Google Search
P0-other-blank,10872,acac94a6-b62c-41f8-9815-7c856ca97103,Treetop Villas at Mirror Lake,,Treehouse,WI,1,246.25,,,,https://www.treetopvillas.com,,,Google Search
P0-other-blank,10878,91308d0e-ed9f-48ee-b682-e34bb1734314,Triple G's Resort,,,MT,1,227.5,,,,https://www.triplegsresort.com/,,,Web Research 2025
P0-other-blank,10887,1f7fdc39-28c6-400b-b0bd-bfa117aeaf7a,Summit Big Bend,Cave Room,Cave House,TX,1,250,,,,https://summitbigbend.com/,,,Web Research 2025 - Texas Focus
P0-other-blank,10892,7b50221d-6491-4663-bc06-959d3b1f56b0,Hart's Camp,Airstream,Airstream,OR,1,226.25,,,,https://www.hartscamp.com/,,,Web Research 2025
P0-other-blank,10898,e615c6ce-c944-4998-8a03-540189a40092,Stargazer Dome,Dome,Dome,WA,1,245,,,,https://visitrainier.com/the-stargazer-dome/,,,Web Research 2025
P0-other-blank,10901,8203ec3e-ab51-428a-988a-1b7dbe0eb64a,Iron & Vine Luxury Treehouse,Treehouse,Treehouse,WA,1,343.75,,,,https://ironandvinetreehouse.com/,,,Web Research 2025
P0-other-blank,10933,eb163e7b-f8a4-4226-9c78-c09704d64943,Shell Camp Florida,Tent,Canvas Tent,FL,1,150,,,,https://www.shellcampflorida.com/,,,Web Research 2025
P0-other-blank,10948,caae79d5-aaed-4d9a-add8-0638a6c88f69,Lost Lake Resort,A-frame,A-Frame,OR,1,208.75,,,,https://lostlakeresort.org/,,,Sage
P0-other-blank,10951,dc56af74-f2b0-43af-a5b4-d2c577a16ac9,Ancient Lore Village,Bokees Bungalow,Hobbit House,TN,1,1004,,,,https://www.ancientlorevillage.com/,,,Greg Garwood
P0-other-blank,11307,8d4ee921-b6b0-488c-a9e7-63a184208db1,The Cozy Peach at Schnepf Farms,,Airstream,AZ,1,150,,No,,https://schnepffarms.com/glamping/,,,Sage
P0-other-blank,11333,00f75a4e-0f86-4960-b2bf-434dc681d94d,Treehouse Grove at Norton Creek,,Treehouse,TN,1,350,,No,,https://www.treehouse-grove.com,,,OpenAI Research - Landscape Hotels
P0-other-blank,11353,4b2e5aa9-ad6f-4272-a8de-db20e3102974,Wild Yough Glamping Huts,,Hut,MD,1,152.5,,,,https://www.wildyough.com,,,OpenAI Research - Location Radius
P0-other-blank,11441,ff26f12f-f2fb-4486-a925-c2f9e3b00d43,Somerset Resort,,,PA,1,127.38,,,,https://somersetresort.com/,,,Tavily Search
P0-other-blank,11462,77761442-2481-4901-a293-18ef22bf34a6,Haven Hills Campground & Resort,,,IL,1,165.25,,Yes,,https://www.havenhillscampground.com/,,,Tavily Search; web_research_hot_tub_2026_05_28
P0-other-blank,11573,a6a4956b-e4eb-4e5e-8d47-f091395afc68,Bespoke Outdoor Bubbles,Blissful Bubble Dome,Bubble Tent,TX,1,224,,Yes,,https://bespokeoutdoorbubbles.com/blissful-bubble-dome/,,,web_research_bespokeoutdoorbubbles_2026_05
P0-other-blank,11595,cfadc6b0-905b-4d01-ac51-1e5f8efcd3c6,Bliss Camps Glamping (Rocky Mountain Glamping),,,CO,1,116.5,,No,,https://blisscamps.com/,,,market_report_coverage_gap_denver_250mi; web_research_hot_tub_2026_05_28
P0-other-blank,11603,7224b076-38a8-4a71-bc17-d0ff6917c2de,Oso Blu Yurts,,Yurt,UT,1,419.75,,,,https://bearlakeutahvacationrental.com/,,,market_report_coverage_gap_salt_lake_city_250mi
P0-other-blank,11605,ebbbde2b-6412-4890-b36e-62ef68a55d4d,Yurts of the World,,Yurt,ID,1,269.25,,,,https://www.yurtsoftheworld.com/,,,market_report_coverage_gap_salt_lake_city_250mi
P0-other-blank,11611,76a8d0fc-de87-4e62-b762-e0dcb7823b6d,Pitch Yellowstone,,Dome,MT,1,58.25,,,,https://pitchyellowstone.com/,,,market_report_coverage_gap_bozeman_250mi
P0-other-blank,11627,3347a615-917c-4975-a95b-f05c4266a815,Loloma Lodge,Loloma Lodge,,OR,1,238.63,,,,https://www.lolomalodge.com/,,,market_report_coverage_gap_portland_250mi
P0-other-blank,11659,a3457bc3-69fc-4530-890f-bbd821a31557,Strawberry Park Hot Springs,Train Caboose,Caboose,CO,1,240,,Yes,,https://strawberryhotsprings.com/lodging/,,,web_research_strawberryhotsprings_checkfront_2026_05; web_research_sauna_2026_05_27
P0-other-blank,11747,cfadc6b0-905b-4d01-ac51-1e5f8efcd3c6,Bliss Camps Glamping (Rocky Mountain Glamping),Bliss Camp Event Venue in Paradise,Property buyout,CO,1,,,,,https://blisscamps.com/,,,"ResNexus booking engine (2 nights May 16–18, 2026, Standard Rate)"
P0-other-blank,11797,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Luxe Conestoga Wagon,Covered Wagon,FL,1,864,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/,,,web_research_westgateresorts_2026_05; web_research_sauna_2026_05_27
P0-other-blank,11848,0acc42b6-d6c3-4e3f-8ed4-278e23da1fac,Terranova Nirvana,Mirror glamping dome (primary SKU),Dome,AZ,1,636,,,,https://terranovanirvana.com/,,,web_research_2026_05_usa
P0-other-blank,11854,0acc42b6-d6c3-4e3f-8ed4-278e23da1fac,Terranova Nirvana,Mirror glamping dome (SKU 2),Dome,AZ,1,636,,,,https://terranovanirvana.com/,,,web_research_terranova_enrichment_2026_05
P0-other-blank,11855,0acc42b6-d6c3-4e3f-8ed4-278e23da1fac,Terranova Nirvana,Mirror glamping dome (SKU 3),Dome,AZ,1,636,,,,https://terranovanirvana.com/,,,web_research_terranova_enrichment_2026_05
P0-other-blank,11877,08a93e36-c9c7-4bce-b74c-64afeac27b60,Ouachita Wilde,Mountain View Dome,Dome,AR,1,145,,,,https://resnexus.com/resnexus/reservations/book/A699365C-E037-4019-A7CB-04ECD6099F79,,,web_research_ouachita_wilde_resnexus_2026_05
P0-other-blank,12040,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Bison Lodge,Lodge,MT,1,442,,Yes,,https://lonemountainranch.com/cabins/bison-lodge/,,,web_research_lonemountainranch_synxis_2026_05
P0-other-blank,12041,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Ridgetop Lodge,Lodge,MT,1,442,,Yes,,https://lonemountainranch.com/cabins/ridgetop-lodge/,,,web_research_lonemountainranch_synxis_2026_05
P0-other-blank,12042,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,B-K Lodge,Lodge,MT,1,442,,No,,https://lonemountainranch.com/cabins/b-k/,,,web_research_lonemountainranch_synxis_2026_05
P0-other-blank,12043,88e6fdfd-3aed-4c1e-8726-509900bea596,Lone Mountain Ranch,Douglas Fir House,Lodge,MT,1,442,,No,,https://lonemountainranch.com/cabins/douglas-fir-house/,,,web_research_lonemountainranch_synxis_2026_05
P0-other-blank,12053,a3457bc3-69fc-4530-890f-bbd821a31557,Strawberry Park Hot Springs,Covered Wagon,Covered Wagon,CO,1,130,,Yes,,https://strawberryhotsprings.com/lodging/,,,web_research_strawberryhotsprings_checkfront_2026_05; web_research_sauna_2026_05_27
